"ad_date","campaign_id","adset_id","spend","impressions","reach","clicks","leads","value","url_parameters","total"
2021-09-26,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,21809,13231,40006,216,16,21651,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-05-05,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,723,2792,11984,37,1,906,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-06-18,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,4590,11592,9165,153,1,8008,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-10-11,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,20140,44612,66008,606,10,32833,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-11-26,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,2220,3564,4219,79,0,3133,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-11-26,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,4112,21962,22491,458,7,5401,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-12-08,h4hWTQf6icvBNjHfA+zKhw==,tx5Zo5YqSvAumn3DuI7T6g==,379,1974,2307,6,0,668,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-10-14,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,720,1542,1439,37,1,669,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-11-04,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,2625,4719,6019,28,1,4186,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2020-12-12,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,3633,9420,2082,210,3,4183,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-10-06,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1808,2587,804,16,1,2093,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-01-09,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,5363,47079,50994,708,30,4094,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2022-05-03,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",6121,13713,11388,221,6,5692,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-10-06,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,7562,55838,7843,310,1,10972,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-04-15,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,81252,36045,7519,424,5,65485,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-08-15,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,3397,7670,7151,41,1,3166,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-09-03,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,14006,53367,41220,378,0,23001,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-29,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1495,13913,9466,150,1,1594,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-07-24,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",34395,31673,75106,728,8,57383,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-04-17,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,17220,13841,9816,101,4,27920,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2022-05-30,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,3624,14224,10394,32,4,5615,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-11-15,h4hWTQf6icvBNjHfA+zKhw==,tx5Zo5YqSvAumn3DuI7T6g==,336,4504,5418,62,0,459,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-09-06,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1005,8380,4402,29,1,1221,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-10-26,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,2016,2821,2421,34,0,2300,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-01-06,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,14270,65144,79991,431,19,14590,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-11-01,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,3904,69692,65198,812,17,5558,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-06-27,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,8458,9484,4566,72,1,11220,utm_source=facebook&utm_medium=ppc,
2021-06-09,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,729,4621,7364,77,0,1630,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-05-29,wHoozjerL5GYr6gvvxnn1Q==,cJsicqautY6aeTWNQ2VqgQ==,3329,27047,21637,40,2,3579,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2022-05-06,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,11597,61046,36022,370,2,11741,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-10-20,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,2248,4517,2601,33,0,2896,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-11-04,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,603,3199,5221,11,1,511,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-10-20,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,3093,1903,3279,6,1,4524,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2022-03-26,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",1096,8229,4557,271,6,1179,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-09-25,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1600,5348,1440,20,0,2548,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2022-04-14,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,4283,57030,15598,274,10,7472,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-07-10,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,2160,15796,7418,46,2,2520,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2020-12-02,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,2227,8252,9634,386,1,3027,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2022-04-19,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",383,9222,6735,52,1,646,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-06-26,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,3133,6859,4566,58,1,5305,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-28,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,21029,86465,35480,1039,14,18823,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-03-31,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,8767,6960,22220,150,6,13108,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-08-24,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",10844,116059,25864,541,9,15334,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-11-24,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1619,1122,1689,26,1,1396,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-09-02,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,15981,74599,48325,1063,20,21351,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-04-17,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,6569,33503,60727,542,7,10378,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-09-18,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1329,10352,10106,210,4,1023,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-04-27,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,28298,5700,12230,129,3,37730,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2022-04-18,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,10408,24644,17600,102,6,16653,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-06-30,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,5532,24712,10244,36,2,5968,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-06-28,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,1954,7049,3451,138,0,3387,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-11-16,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,206,8305,7777,3,0,313,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-12-19,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,6190,32172,27424,171,4,7389,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2020-12-17,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,2739,11930,11208,158,2,2754,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-12-21,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1636,1074,2016,11,0,1817,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-09-01,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,3456,12498,10430,325,4,8191,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-08-18,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1729,4145,3537,6,0,2124,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-12-07,h4hWTQf6icvBNjHfA+zKhw==,tx5Zo5YqSvAumn3DuI7T6g==,571,3431,2697,19,0,960,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-07-03,+1TVQ0Ksk5C1R7k9dKSrpg==,QBLf/5REFjL80pmdlrLGCw==,5,10,9,0,0,8,"",
2022-06-09,wHoozjerL5GYr6gvvxnn1Q==,cvJAFtMbY+tSb2rC2LFnEQ==,6373,9512,31608,214,1,6368,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-06-26,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,3442,3855,10860,220,1,3150,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-04-29,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,2899,32246,19042,218,7,3500,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2022-04-22,pf4uuqaAAFuHa7gEJnQVKg==,UIqcMN1yaehmJD9QlXFmqg==,121,225,128,6,0,132,utm_source=facebook&utm_medium=ppc&utm_campaign=top_gear,
2022-06-15,wHoozjerL5GYr6gvvxnn1Q==,cC0f6VHSowKIPT/FqLLfdg==,995,5535,3798,7,0,1306,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2022-02-24,h4hWTQf6icvBNjHfA+zKhw==,MVc+HmWqkmrlUI6Iyjdw4w==,734,6302,7063,10,0,1157,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-11-08,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,1682,2633,4327,29,1,2400,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-06-14,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,4459,10775,52012,285,1,6079,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-11-15,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,28841,49912,76959,574,5,27455,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-12-29,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,7900,6864,12196,208,0,6106,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-17,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,2843,7188,4401,86,3,4408,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-05-23,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,2051,37278,41845,109,2,2238,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-10-11,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,2124,13158,9288,57,2,2776,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-09-16,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,4996,32876,17583,148,0,8567,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-05-09,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,26845,13029,10801,61,2,37300,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-08-17,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,499,538,2994,16,1,626,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-07-01,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,38320,20914,33213,119,2,30939,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2022-04-21,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,33588,15828,9011,211,4,28209,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2020-12-27,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,826,17365,53244,21,0,881,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2022-04-22,pf4uuqaAAFuHa7gEJnQVKg==,BqE55OGr5fK+LnhF1uN6lA==,18751,36816,12653,165,0,15889,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-06-14,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",684,7309,9026,47,0,968,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-09-23,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,2325,9335,4458,57,1,1816,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2022-04-22,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,8321,19254,17059,120,4,9073,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-08-26,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,2564,17959,14040,101,9,2569,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-02-24,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,5620,14526,13650,99,5,6609,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2022-04-14,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,12527,10191,16982,79,0,14432,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-12-31,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,442,16589,4549,37,1,869,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-04-24,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,4648,69298,71079,565,13,3911,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-07-26,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1777,9680,4967,85,2,2892,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-08-12,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,1291,15923,6704,62,3,2271,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2020-11-17,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,1261,17686,3791,270,5,1195,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-09-19,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,177,497,368,4,0,182,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-06-10,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,19358,52079,53427,488,5,32627,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-07-07,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",15844,21127,33148,210,10,12499,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-09-29,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,338,2478,1263,27,0,560,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-14,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",6623,92507,25499,420,1,5045,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-09-29,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,2562,1052,3230,18,0,4173,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-08-26,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,2133,2907,1171,69,1,2060,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-28,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",30697,109558,90456,884,1,49403,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-07-03,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,49898,6802,7073,36,2,71734,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-10-24,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,313,3077,1588,4,1,290,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-09-08,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,517,709,1029,10,0,743,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-12,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1535,8880,11701,345,0,1280,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-05-21,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,14863,23602,27771,189,10,18594,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-12-03,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,29663,72935,60798,405,14,22512,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-08-11,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",14505,134249,99892,729,3,23569,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-07-30,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1111,14881,12059,78,2,1513,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-06-28,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,7239,19876,43029,69,4,7573,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-05-25,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,3490,13454,4168,265,6,3852,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-10-02,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,43,21,27,0,0,67,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-03-31,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,3101,25931,33820,504,3,2436,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-12-26,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,1448,3026,943,10,0,1396,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-04-27,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,9906,55917,85162,166,6,12914,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-11-16,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1125,5738,5004,16,1,1718,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-10-31,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,13052,9701,48129,179,8,18957,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-09-25,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,20670,13552,52873,123,10,34318,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-08-10,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,6020,26065,11191,97,0,7204,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2020-12-21,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,2307,10143,9926,223,1,3150,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-10-15,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,6573,36831,23761,176,14,8932,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-04-30,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",3496,49608,9966,257,2,4105,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-07-26,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1615,11088,5605,119,6,1429,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-02-07,h4hWTQf6icvBNjHfA+zKhw==,MVc+HmWqkmrlUI6Iyjdw4w==,1602,20425,19242,174,1,2999,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-04-04,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,34457,50289,43369,701,9,54140,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-11-12,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,2453,1848,4381,90,1,3443,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-11-09,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1707,2212,3429,9,0,1419,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2022-04-13,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",4594,12930,17831,241,4,5484,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-11-30,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1753,9200,6738,38,1,2728,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-07,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,3222,20313,31234,78,0,3641,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2022-03-27,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,16728,18388,15451,22,4,22844,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-09-14,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,4864,12698,3646,22,1,4751,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-09-22,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,1904,6781,8670,65,0,1498,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-11-17,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,2633,3883,7842,40,1,3633,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-12-14,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1847,10329,4634,155,2,1785,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-04-08,pf4uuqaAAFuHa7gEJnQVKg==,UIqcMN1yaehmJD9QlXFmqg==,1764,127,189,5,0,1394,utm_source=facebook&utm_medium=ppc&utm_campaign=top_gear,
2022-04-13,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,2223,14192,54167,355,4,3086,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
